dataset,k,faiss_load_time,query_embed_time,search_time,total_time
text_dataset,236,0.0045702457427978516,0.005892515182495117,0.0020444393157958984,0.012730121612548828
text_dataset,237,0.0017747879028320312,0.0057027339935302734,0.0023212432861328125,0.010042667388916016
text_dataset,237,0.004510402679443359,0.006067514419555664,0.0021469593048095703,0.012958765029907227
text_dataset,238,0.0018775463104248047,0.00613856315612793,0.0023114681243896484,0.010561466217041016
text_dataset,238,0.004736185073852539,0.006362438201904297,0.0023386478424072266,0.013682126998901367
text_dataset,239,0.0019512176513671875,0.0061359405517578125,0.002454996109008789,0.010772943496704102
text_dataset,239,0.004667520523071289,0.00621485710144043,0.002292156219482422,0.013441085815429688
text_dataset,240,0.0019354820251464844,0.005713462829589844,0.0020711421966552734,0.009931564331054688
text_dataset,240,0.0041997432708740234,0.0053942203521728516,0.0020635128021240234,0.011868953704833984
text_dataset,241,0.0014123916625976562,0.005341768264770508,0.0022058486938476562,0.009179115295410156
text_dataset,241,0.003927707672119141,0.005624532699584961,0.0019943714141845703,0.011771440505981445
text_dataset,242,0.0014340877532958984,0.005553722381591797,0.002290010452270508,0.00952291488647461
text_dataset,242,0.00408935546875,0.005432605743408203,0.0020627975463867188,0.011803388595581055
text_dataset,243,0.0016388893127441406,0.005525112152099609,0.0023386478424072266,0.009737014770507812
text_dataset,243,0.003991365432739258,0.00532078742980957,0.0020563602447509766,0.011578083038330078
text_dataset,244,0.0017528533935546875,0.00551915168762207,0.0021839141845703125,0.009671211242675781
text_dataset,244,0.0039327144622802734,0.00550389289855957,0.0020890235900878906,0.011732101440429688
text_dataset,245,0.0016202926635742188,0.0054168701171875,0.0020055770874023438,0.009298324584960938
text_dataset,245,0.0036630630493164062,0.005324602127075195,0.0019388198852539062,0.011144876480102539
text_dataset,246,0.0013992786407470703,0.0051937103271484375,0.0022079944610595703,0.009013175964355469
text_dataset,246,0.0037353038787841797,0.005322456359863281,0.0020248889923095703,0.011294126510620117
text_dataset,247,0.0014300346374511719,0.005672931671142578,0.0024313926696777344,0.009770631790161133
text_dataset,247,0.0038194656372070312,0.005429506301879883,0.002082347869873047,0.011544466018676758
text_dataset,248,0.001722574234008789,0.005402803421020508,0.002101421356201172,0.00946497917175293
text_dataset,248,0.0039865970611572266,0.005288124084472656,0.0019826889038085938,0.011497259140014648
text_dataset,249,0.0014257431030273438,0.005270719528198242,0.002158641815185547,0.009071826934814453
text_dataset,249,0.003912925720214844,0.005301237106323242,0.001990795135498047,0.011411905288696289
text_dataset,250,0.0015995502471923828,0.005367755889892578,0.0022428035736083984,0.009433269500732422
text_dataset,250,0.0037353038787841797,0.005631208419799805,0.0021834373474121094,0.011766910552978516
text_dataset,251,0.00146484375,0.0055310726165771484,0.0021393299102783203,0.00936579704284668
text_dataset,251,0.004080057144165039,0.0053369998931884766,0.002084970474243164,0.011729717254638672
text_dataset,252,0.0016689300537109375,0.005414485931396484,0.0021512508392333984,0.009450674057006836
text_dataset,252,0.0039424896240234375,0.005499839782714844,0.0021309852600097656,0.011795282363891602
text_dataset,253,0.0014564990997314453,0.005333423614501953,0.0022225379943847656,0.009233713150024414
text_dataset,253,0.003877401351928711,0.005319356918334961,0.002034902572631836,0.01145315170288086
text_dataset,254,0.001383066177368164,0.005388736724853516,0.0021691322326660156,0.009183406829833984
text_dataset,254,0.0038993358612060547,0.005549907684326172,0.0022535324096679688,0.011931419372558594
text_dataset,255,0.0015566349029541016,0.00576329231262207,0.002323150634765625,0.009879112243652344
text_dataset,255,0.004255771636962891,0.005461454391479492,0.0022172927856445312,0.012147903442382812
text_dataset,256,0.0017583370208740234,0.005528450012207031,0.0023801326751708984,0.009896278381347656
text_dataset,256,0.0041882991790771484,0.005424022674560547,0.002225160598754883,0.012073040008544922
text_dataset,257,0.0016531944274902344,0.0054035186767578125,0.002278566360473633,0.0095672607421875
text_dataset,257,0.00403285026550293,0.005357980728149414,0.002161741256713867,0.011756420135498047
text_dataset,258,0.0014503002166748047,0.0056722164154052734,0.002209901809692383,0.009557962417602539
text_dataset,258,0.003916501998901367,0.006179332733154297,0.002248525619506836,0.012568950653076172
text_dataset,259,0.0016171932220458984,0.005598783493041992,0.0023462772369384766,0.009810209274291992
text_dataset,259,0.004128694534301758,0.005445718765258789,0.0022270679473876953,0.012027502059936523
text_dataset,260,0.0015215873718261719,0.005461931228637695,0.002229452133178711,0.009453058242797852
text_dataset,260,0.0039942264556884766,0.005413532257080078,0.0021677017211914062,0.011794090270996094
text_dataset,261,0.0015990734100341797,0.00564885139465332,0.0022690296173095703,0.009735584259033203
text_dataset,261,0.0041658878326416016,0.010102033615112305,0.004185676574707031,0.018759489059448242
text_dataset,262,0.0016329288482666016,0.007706165313720703,0.0031719207763671875,0.012755393981933594
text_dataset,262,0.004317045211791992,0.0063076019287109375,0.0022058486938476562,0.013095617294311523
text_dataset,263,0.0016794204711914062,0.006280183792114258,0.0022962093353271484,0.010488748550415039
text_dataset,263,0.004136800765991211,0.005557537078857422,0.00223541259765625,0.012149333953857422
text_dataset,264,0.001733541488647461,0.005747318267822266,0.0023233890533447266,0.010035991668701172
text_dataset,264,0.004073619842529297,0.005679607391357422,0.002293825149536133,0.012261152267456055
text_dataset,265,0.0017428398132324219,0.006103038787841797,0.006522655487060547,0.014668941497802734
text_dataset,265,0.0044422149658203125,0.007219076156616211,0.002300739288330078,0.014194965362548828
text_dataset,266,0.0017993450164794922,0.0059511661529541016,0.0023851394653320312,0.010381460189819336
text_dataset,266,0.004346609115600586,0.0058367252349853516,0.002336740493774414,0.012754440307617188
text_dataset,267,0.0017116069793701172,0.0058171749114990234,0.0023665428161621094,0.010151863098144531
text_dataset,267,0.004344940185546875,0.005381584167480469,0.002196073532104492,0.012130022048950195
text_dataset,268,0.001735687255859375,0.005552768707275391,0.0023717880249023438,0.009885311126708984
text_dataset,268,0.004137277603149414,0.005521059036254883,0.0021638870239257812,0.012073755264282227
text_dataset,269,0.0015835762023925781,0.005629539489746094,0.0025336742401123047,0.009985685348510742
text_dataset,269,0.0043718814849853516,0.005398988723754883,0.0021877288818359375,0.01217508316040039
text_dataset,270,0.0017514228820800781,0.0054929256439208984,0.0024976730346679688,0.009965658187866211
text_dataset,270,0.00434422492980957,0.0056416988372802734,0.002268552780151367,0.012469768524169922
text_dataset,271,0.001653909683227539,0.005480766296386719,0.0023598670959472656,0.009720563888549805
text_dataset,271,0.004155397415161133,0.005362033843994141,0.002154111862182617,0.011883974075317383
text_dataset,272,0.0016467571258544922,0.005536794662475586,0.002374887466430664,0.009799718856811523
text_dataset,272,0.004071950912475586,0.005533933639526367,0.0021975040435791016,0.012012481689453125
text_dataset,273,0.0015869140625,0.005526065826416016,0.0024518966674804688,0.009782552719116211
text_dataset,273,0.00405120849609375,0.0053560733795166016,0.0023012161254882812,0.011919498443603516
text_dataset,274,0.001657724380493164,0.005528450012207031,0.0024690628051757812,0.009901762008666992
text_dataset,274,0.0040895938873291016,0.0055637359619140625,0.0023467540740966797,0.012212753295898438
text_dataset,275,0.001695394515991211,0.0054891109466552734,0.0024204254150390625,0.009843826293945312
text_dataset,275,0.004196643829345703,0.0055239200592041016,0.0023508071899414062,0.012288570404052734
text_dataset,276,0.0015833377838134766,0.005781412124633789,0.002679109573364258,0.010277032852172852
text_dataset,276,0.004204988479614258,0.005768775939941406,0.0022344589233398438,0.012423992156982422
text_dataset,277,0.0015065670013427734,0.00576472282409668,0.002520322799682617,0.010040283203125
text_dataset,277,0.004284858703613281,0.005887269973754883,0.0024149417877197266,0.01281595230102539
text_dataset,278,0.0015802383422851562,0.0062372684478759766,0.0023937225341796875,0.01043558120727539
text_dataset,278,0.0041522979736328125,0.005674839019775391,0.002446413040161133,0.012515544891357422
text_dataset,279,0.0015871524810791016,0.005810260772705078,0.002708911895751953,0.01034235954284668
text_dataset,279,0.0042798519134521484,0.0061588287353515625,0.002279520034790039,0.012940406799316406
text_dataset,280,0.0017461776733398438,0.0058596134185791016,0.0026330947875976562,0.01045680046081543
text_dataset,280,0.004230499267578125,0.005884647369384766,0.002315998077392578,0.01265406608581543
text_dataset,281,0.0014841556549072266,0.005896091461181641,0.0024657249450683594,0.010077476501464844
text_dataset,281,0.004027843475341797,0.00569462776184082,0.0024564266204833984,0.012430429458618164
text_dataset,282,0.00148773193359375,0.005835294723510742,0.0023889541625976562,0.009930849075317383
text_dataset,282,0.003976106643676758,0.005700826644897461,0.0029096603393554688,0.012813329696655273
text_dataset,283,0.001621246337890625,0.0057621002197265625,0.0025784969329833984,0.010215997695922852
text_dataset,283,0.004111766815185547,0.005526542663574219,0.002319812774658203,0.012169361114501953
text_dataset,284,0.0016634464263916016,0.005717754364013672,0.0025582313537597656,0.010167598724365234
text_dataset,284,0.004097461700439453,0.005698442459106445,0.00228118896484375,0.01230931282043457
text_dataset,285,0.0016019344329833984,0.005686044692993164,0.002652406692504883,0.010167598724365234
text_dataset,285,0.004261016845703125,0.0057256221771240234,0.00226593017578125,0.012475013732910156
text_dataset,286,0.001605987548828125,0.005614757537841797,0.0025947093963623047,0.010052919387817383
text_dataset,286,0.004327058792114258,0.005780458450317383,0.00231170654296875,0.012676000595092773
text_dataset,287,0.0015909671783447266,0.00559687614440918,0.002521038055419922,0.009934663772583008
text_dataset,287,0.004295825958251953,0.005554676055908203,0.002340078353881836,0.01242685317993164
text_dataset,288,0.0016906261444091797,0.005798816680908203,0.002453327178955078,0.010186195373535156
text_dataset,288,0.0040853023529052734,0.0055980682373046875,0.0023653507232666016,0.012275218963623047
text_dataset,289,0.0016131401062011719,0.005637168884277344,0.0026717185974121094,0.010164737701416016
text_dataset,289,0.004278898239135742,0.005666971206665039,0.0024385452270507812,0.012601852416992188
text_dataset,290,0.0018315315246582031,0.005667924880981445,0.00270843505859375,0.010440587997436523
text_dataset,290,0.004243612289428711,0.0057942867279052734,0.0024328231811523438,0.012694120407104492
text_dataset,291,0.0016849040985107422,0.005492448806762695,0.0026597976684570312,0.010124444961547852
text_dataset,291,0.004237651824951172,0.0055811405181884766,0.0022978782653808594,0.012352705001831055
text_dataset,292,0.001434326171875,0.005457162857055664,0.0024912357330322266,0.009637594223022461
text_dataset,292,0.00417017936706543,0.0056972503662109375,0.002218961715698242,0.012340307235717773
text_dataset,293,0.0015399456024169922,0.005791425704956055,0.0024361610412597656,0.009997129440307617
text_dataset,293,0.004088640213012695,0.005604982376098633,0.0024280548095703125,0.012357234954833984
text_dataset,294,0.0015935897827148438,0.005662441253662109,0.0024955272674560547,0.009973764419555664
text_dataset,294,0.003997802734375,0.005628824234008789,0.002480745315551758,0.01234579086303711
text_dataset,295,0.0016696453094482422,0.005703926086425781,0.0024824142456054688,0.010098457336425781
text_dataset,295,0.004197359085083008,0.0055925846099853516,0.0023343563079833984,0.012349843978881836
text_dataset,296,0.0016865730285644531,0.005621671676635742,0.0026993751525878906,0.010266304016113281
text_dataset,296,0.004106283187866211,0.005525112152099609,0.0023446083068847656,0.01219320297241211
text_dataset,297,0.001669168472290039,0.005467414855957031,0.0027244091033935547,0.01009821891784668
text_dataset,297,0.004096269607543945,0.005728483200073242,0.0022401809692382812,0.012284994125366211
text_dataset,298,0.0017168521881103516,0.00558924674987793,0.002624988555908203,0.010148763656616211
text_dataset,298,0.004076957702636719,0.0058002471923828125,0.0023338794708251953,0.012433290481567383
text_dataset,299,0.0016367435455322266,0.005565643310546875,0.0025894641876220703,0.01006627082824707
text_dataset,299,0.004014492034912109,0.005760908126831055,0.002415180206298828,0.012430906295776367
text_dataset,300,0.0015740394592285156,0.0056874752044677734,0.002584218978881836,0.010110855102539062
text_dataset,300,0.004136085510253906,0.005602121353149414,0.002542734146118164,0.012518644332885742
text_dataset,301,0.00157928466796875,0.0054645538330078125,0.0025048255920410156,0.00977778434753418
text_dataset,301,0.004027843475341797,0.00594639778137207,0.002521038055419922,0.012720584869384766
text_dataset,302,0.0015947818756103516,0.005742311477661133,0.0026111602783203125,0.010178565979003906
text_dataset,302,0.004262208938598633,0.005892753601074219,0.002457857131958008,0.012821674346923828
text_dataset,303,0.0016701221466064453,0.005636930465698242,0.002595663070678711,0.010134696960449219
text_dataset,303,0.00423431396484375,0.005621194839477539,0.002373218536376953,0.012453079223632812
text_dataset,304,0.0017971992492675781,0.005615711212158203,0.0026824474334716797,0.010307788848876953
text_dataset,304,0.004231452941894531,0.005697965621948242,0.0023508071899414062,0.01249384880065918
text_dataset,305,0.001554250717163086,0.005466461181640625,0.0026466846466064453,0.009928226470947266
text_dataset,305,0.004057407379150391,0.00564885139465332,0.0023174285888671875,0.01228642463684082
text_dataset,306,0.0015518665313720703,0.005883455276489258,0.0025882720947265625,0.010268926620483398
text_dataset,306,0.0042421817779541016,0.005683422088623047,0.0025534629821777344,0.012726068496704102
text_dataset,307,0.0016376972198486328,0.0057048797607421875,0.002582550048828125,0.010158538818359375
text_dataset,307,0.0041351318359375,0.007462024688720703,0.002646207809448242,0.014614582061767578
text_dataset,308,0.0016350746154785156,0.0056531429290771484,0.002465963363647461,0.010023117065429688
text_dataset,308,0.004106283187866211,0.00534820556640625,0.0025107860565185547,0.012176036834716797
text_dataset,309,0.0016467571258544922,0.005589008331298828,0.0027534961700439453,0.010223865509033203
text_dataset,309,0.004199981689453125,0.005212306976318359,0.002325296401977539,0.011943817138671875
text_dataset,310,0.0017323493957519531,0.005467414855957031,0.0026235580444335938,0.01005244255065918
text_dataset,310,0.004139423370361328,0.005257844924926758,0.0023407936096191406,0.01194620132446289
text_dataset,311,0.0014641284942626953,0.005568981170654297,0.002665281295776367,0.009945392608642578
text_dataset,311,0.0041425228118896484,0.0056989192962646484,0.0024979114532470703,0.012569427490234375
text_dataset,312,0.001735687255859375,0.005614757537841797,0.0027472972869873047,0.010317087173461914
text_dataset,312,0.004187583923339844,0.0053043365478515625,0.002397775650024414,0.012124061584472656
text_dataset,313,0.0016434192657470703,0.005660057067871094,0.002919912338256836,0.010455131530761719
text_dataset,313,0.004326820373535156,0.005693674087524414,0.0023605823516845703,0.01261138916015625
text_dataset,314,0.0017979145050048828,0.0057220458984375,0.002605438232421875,0.010358810424804688
text_dataset,314,0.004082202911376953,0.0054950714111328125,0.0024759769439697266,0.012279033660888672
text_dataset,315,0.0016198158264160156,0.005624532699584961,0.0026819705963134766,0.010172843933105469
text_dataset,315,0.004158496856689453,0.0054111480712890625,0.0024843215942382812,0.012279987335205078
text_dataset,316,0.0018444061279296875,0.006140232086181641,0.002997159957885742,0.011225700378417969
text_dataset,316,0.00451970100402832,0.006688594818115234,0.002880096435546875,0.014367341995239258
text_dataset,317,0.0018923282623291016,0.006186962127685547,0.0029993057250976562,0.011327743530273438
text_dataset,317,0.004456520080566406,0.006014585494995117,0.002526998519897461,0.01327204704284668
text_dataset,318,0.0016722679138183594,0.005917072296142578,0.002772092819213867,0.010595083236694336
text_dataset,318,0.004413604736328125,0.006081819534301758,0.002765655517578125,0.013495922088623047
text_dataset,319,0.0018701553344726562,0.006029605865478516,0.002942800521850586,0.01107168197631836
text_dataset,319,0.004701375961303711,0.006339073181152344,0.0027294158935546875,0.014014482498168945
text_dataset,320,0.0020203590393066406,0.006201505661010742,0.0030007362365722656,0.011456966400146484
text_dataset,320,0.00462651252746582,0.006258726119995117,0.002634763717651367,0.01375436782836914
text_dataset,321,0.0018360614776611328,0.005995035171508789,0.002923250198364258,0.011002063751220703
text_dataset,321,0.004494905471801758,0.006005764007568359,0.0026552677154541016,0.013402462005615234
text_dataset,322,0.0017766952514648438,0.005803585052490234,0.002739429473876953,0.010544538497924805
text_dataset,322,0.004441738128662109,0.005553483963012695,0.0025682449340820312,0.012795209884643555
text_dataset,323,0.0016925334930419922,0.0057048797607421875,0.002946615219116211,0.010601997375488281
text_dataset,323,0.0044400691986083984,0.005986928939819336,0.0026853084564208984,0.013341426849365234
text_dataset,324,0.0018742084503173828,0.006176471710205078,0.0030951499938964844,0.011376619338989258
text_dataset,324,0.0045244693756103516,0.005933046340942383,0.002438783645629883,0.013144969940185547
text_dataset,325,0.0017595291137695312,0.005586862564086914,0.0027725696563720703,0.010345458984375
text_dataset,325,0.0044934749603271484,0.005635976791381836,0.0025479793548583984,0.01293182373046875
text_dataset,326,0.0017247200012207031,0.005784273147583008,0.002749204635620117,0.01054072380065918
text_dataset,326,0.00443720817565918,0.005616426467895508,0.0026412010192871094,0.012942314147949219
text_dataset,327,0.0017268657684326172,0.005497932434082031,0.0028619766235351562,0.010326862335205078
text_dataset,327,0.0043179988861083984,0.0057888031005859375,0.002553701400756836,0.012890338897705078
text_dataset,328,0.0014600753784179688,0.005854129791259766,0.002669811248779297,0.010210752487182617
text_dataset,328,0.004080533981323242,0.005787849426269531,0.0025472640991210938,0.012644767761230469
text_dataset,329,0.0016965866088867188,0.006082773208618164,0.0031366348266601562,0.011174440383911133
text_dataset,329,0.0045278072357177734,0.006101369857788086,0.0026254653930664062,0.01349329948425293
text_dataset,330,0.0017657279968261719,0.00551605224609375,0.0027251243591308594,0.010237932205200195
text_dataset,330,0.004289865493774414,0.005415916442871094,0.002485036849975586,0.012420654296875
text_dataset,331,0.0015506744384765625,0.005381584167480469,0.0026040077209472656,0.009762287139892578
text_dataset,331,0.004088878631591797,0.005748271942138672,0.0027375221252441406,0.01282501220703125
text_dataset,332,0.0016183853149414062,0.006011486053466797,0.002978086471557617,0.01084756851196289
text_dataset,332,0.00438690185546875,0.005881309509277344,0.0025854110717773438,0.013082027435302734
text_dataset,333,0.0017242431640625,0.0057222843170166016,0.0028815269470214844,0.010567903518676758
text_dataset,333,0.004338741302490234,0.005691051483154297,0.002666950225830078,0.012923002243041992
text_dataset,334,0.0017375946044921875,0.00583195686340332,0.0029954910278320312,0.010788679122924805
text_dataset,334,0.004201650619506836,0.005615949630737305,0.002520322799682617,0.012557744979858398
text_dataset,335,0.0016453266143798828,0.005602598190307617,0.002880573272705078,0.010364055633544922
text_dataset,335,0.004202365875244141,0.005802631378173828,0.002488851547241211,0.012725591659545898
text_dataset,336,0.0015571117401123047,0.0059664249420166016,0.002816915512084961,0.010591745376586914
text_dataset,336,0.004117250442504883,0.005778789520263672,0.0026290416717529297,0.012756109237670898
text_dataset,337,0.001604318618774414,0.005765438079833984,0.002911806106567383,0.01054072380065918
text_dataset,337,0.004033088684082031,0.005516767501831055,0.0025997161865234375,0.01239013671875
text_dataset,338,0.0016026496887207031,0.0056667327880859375,0.0029611587524414062,0.010458946228027344
text_dataset,338,0.004083156585693359,0.005663156509399414,0.0026366710662841797,0.012611865997314453
text_dataset,339,0.0016107559204101562,0.005548000335693359,0.0028641223907470703,0.010258197784423828
text_dataset,339,0.004172325134277344,0.0056324005126953125,0.002576112747192383,0.012610912322998047
text_dataset,340,0.0016269683837890625,0.005718708038330078,0.0027663707733154297,0.010340690612792969
text_dataset,340,0.003983020782470703,0.0058176517486572266,0.0026445388793945312,0.01268315315246582
text_dataset,341,0.0016450881958007812,0.0056722164154052734,0.0029904842376708984,0.010551691055297852
text_dataset,341,0.00414276123046875,0.005594491958618164,0.0025374889373779297,0.012497901916503906
text_dataset,342,0.0015978813171386719,0.0056226253509521484,0.002957582473754883,0.010402917861938477
text_dataset,342,0.0040547847747802734,0.005697488784790039,0.002567768096923828,0.012558460235595703
text_dataset,343,0.0014767646789550781,0.005577564239501953,0.002886056900024414,0.01018214225769043
text_dataset,343,0.004037618637084961,0.005726814270019531,0.0026650428771972656,0.012669801712036133
text_dataset,344,0.0016283988952636719,0.005761861801147461,0.002904176712036133,0.010534048080444336
text_dataset,344,0.004088640213012695,0.0057489871978759766,0.0026712417602539062,0.012739896774291992
text_dataset,345,0.0016176700592041016,0.005688190460205078,0.002981424331665039,0.010535955429077148
text_dataset,345,0.004131793975830078,0.005688190460205078,0.0025413036346435547,0.012583732604980469
text_dataset,346,0.0015702247619628906,0.005530357360839844,0.0029556751251220703,0.010313749313354492
text_dataset,346,0.0040662288665771484,0.005735635757446289,0.002683401107788086,0.01272439956665039
text_dataset,347,0.0014569759368896484,0.0057752132415771484,0.0028862953186035156,0.010364294052124023
text_dataset,347,0.003973960876464844,0.005660057067871094,0.0026810169219970703,0.012552022933959961
text_dataset,348,0.0015230178833007812,0.0057756900787353516,0.0030486583709716797,0.010602474212646484
text_dataset,348,0.0040857791900634766,0.005532979965209961,0.0025599002838134766,0.012397527694702148
text_dataset,349,0.0016036033630371094,0.005365848541259766,0.0029494762420654297,0.01013946533203125
text_dataset,349,0.003877878189086914,0.0054340362548828125,0.002519845962524414,0.012051582336425781
text_dataset,350,0.0016472339630126953,0.005551338195800781,0.002965688705444336,0.010381698608398438
text_dataset,350,0.003945112228393555,0.00593113899230957,0.0026044845581054688,0.012722253799438477
text_dataset,351,0.001547098159790039,0.006043910980224609,0.0030090808868408203,0.010865449905395508
text_dataset,351,0.004129886627197266,0.0054514408111572266,0.002668142318725586,0.012464046478271484
text_dataset,352,0.001718282699584961,0.0056574344635009766,0.0029900074005126953,0.010616540908813477
text_dataset,352,0.004261016845703125,0.005321502685546875,0.0025708675384521484,0.012367010116577148
text_dataset,353,0.001626729965209961,0.0053844451904296875,0.00292205810546875,0.010172367095947266
text_dataset,353,0.004067659378051758,0.0056149959564208984,0.0024576187133789062,0.012358903884887695
text_dataset,354,0.001726388931274414,0.005449056625366211,0.0029299259185791016,0.010320425033569336
text_dataset,354,0.00408935546875,0.005495548248291016,0.0026803016662597656,0.012490034103393555
text_dataset,355,0.0014388561248779297,0.005301952362060547,0.002953767776489258,0.00992727279663086
text_dataset,355,0.004059553146362305,0.0054852962493896484,0.002599477767944336,0.012373924255371094
text_dataset,356,0.0015540122985839844,0.005401611328125,0.0029349327087402344,0.010116100311279297
text_dataset,356,0.004084587097167969,0.0054645538330078125,0.0025796890258789062,0.012372255325317383
text_dataset,357,0.001613616943359375,0.005564451217651367,0.0028014183044433594,0.010229825973510742
text_dataset,357,0.004058122634887695,0.005390167236328125,0.0027053356170654297,0.012364864349365234
text_dataset,358,0.0015246868133544922,0.005609273910522461,0.002930164337158203,0.010326862335205078
text_dataset,358,0.003850221633911133,0.00547480583190918,0.0026798248291015625,0.012233257293701172
text_dataset,359,0.0013260841369628906,0.005434751510620117,0.00292205810546875,0.009912490844726562
text_dataset,359,0.004060268402099609,0.00548863410949707,0.0026884078979492188,0.012450933456420898
text_dataset,360,0.0016491413116455078,0.005615234375,0.0030927658081054688,0.010595321655273438
text_dataset,360,0.004289865493774414,0.005900382995605469,0.0026640892028808594,0.01309061050415039
text_dataset,361,0.0014798641204833984,0.005968332290649414,0.0027725696563720703,0.010493993759155273
text_dataset,361,0.004149436950683594,0.005479097366333008,0.0027434825897216797,0.012604236602783203
text_dataset,362,0.0017418861389160156,0.005629539489746094,0.003032684326171875,0.010635852813720703
text_dataset,362,0.004187822341918945,0.0054705142974853516,0.0026345252990722656,0.012550115585327148
text_dataset,363,0.0018298625946044922,0.005452632904052734,0.0030024051666259766,0.010520458221435547
text_dataset,363,0.0036878585815429688,0.005455970764160156,0.002485990524291992,0.01185297966003418
text_dataset,364,0.0016245841979980469,0.005370140075683594,0.0029175281524658203,0.010132312774658203
text_dataset,364,0.003740549087524414,0.005674123764038086,0.002573251724243164,0.012209892272949219
text_dataset,365,0.0014369487762451172,0.0055119991302490234,0.002992868423461914,0.010161638259887695
text_dataset,365,0.003931999206542969,0.0056612491607666016,0.0026121139526367188,0.012434720993041992
text_dataset,366,0.0014777183532714844,0.005380868911743164,0.002904653549194336,0.010016918182373047
text_dataset,366,0.004132270812988281,0.0054700374603271484,0.002599477767944336,0.012439489364624023
text_dataset,367,0.001428365707397461,0.005545377731323242,0.002800464630126953,0.010004520416259766
text_dataset,367,0.003873586654663086,0.005602598190307617,0.0027070045471191406,0.012405157089233398
text_dataset,368,0.0014085769653320312,0.0056569576263427734,0.0028429031372070312,0.010162115097045898
text_dataset,368,0.003974199295043945,0.0054950714111328125,0.0027785301208496094,0.012471199035644531
text_dataset,369,0.0015327930450439453,0.005700111389160156,0.0032029151916503906,0.010668754577636719
text_dataset,369,0.0039136409759521484,0.00533747673034668,0.0026831626892089844,0.012163162231445312
text_dataset,370,0.0014543533325195312,0.005540609359741211,0.003290891647338867,0.01051473617553711
text_dataset,370,0.003991365432739258,0.005547523498535156,0.002505064010620117,0.012266397476196289
text_dataset,371,0.0014951229095458984,0.0053822994232177734,0.0030968189239501953,0.010198593139648438
text_dataset,371,0.0038497447967529297,0.005585432052612305,0.0024971961975097656,0.012141704559326172
text_dataset,372,0.001481771469116211,0.00560760498046875,0.0030524730682373047,0.01039433479309082
text_dataset,372,0.004270792007446289,0.005867481231689453,0.002866029739379883,0.01323556900024414
text_dataset,373,0.0015249252319335938,0.005677223205566406,0.0032291412353515625,0.010661125183105469
text_dataset,373,0.004064798355102539,0.005471229553222656,0.002722501754760742,0.012514352798461914
text_dataset,374,0.0016014575958251953,0.005619049072265625,0.003154277801513672,0.010607004165649414
text_dataset,374,0.0042247772216796875,0.005722761154174805,0.0028820037841796875,0.013059377670288086
text_dataset,375,0.0015904903411865234,0.005666971206665039,0.0029938220977783203,0.010497570037841797
text_dataset,375,0.0039577484130859375,0.005491733551025391,0.002770662307739258,0.012438297271728516
text_dataset,376,0.0015654563903808594,0.005602836608886719,0.0031881332397460938,0.010585784912109375
text_dataset,376,0.0040819644927978516,0.005633831024169922,0.002732515335083008,0.012691736221313477
text_dataset,377,0.0015420913696289062,0.005596637725830078,0.0031251907348632812,0.010499238967895508
text_dataset,377,0.004119873046875,0.005953311920166016,0.0030689239501953125,0.013379812240600586
text_dataset,378,0.001752614974975586,0.005868434906005859,0.0033423900604248047,0.011216878890991211
text_dataset,378,0.004293918609619141,0.005738019943237305,0.0028018951416015625,0.013061285018920898
text_dataset,379,0.00171661376953125,0.0057277679443359375,0.0031316280364990234,0.010813713073730469
text_dataset,379,0.0044040679931640625,0.005890369415283203,0.0029518604278564453,0.013471126556396484
text_dataset,380,0.0016536712646484375,0.005921602249145508,0.003284454345703125,0.011115550994873047
text_dataset,380,0.0042302608489990234,0.005983114242553711,0.0028929710388183594,0.013339519500732422
text_dataset,381,0.0015647411346435547,0.005704402923583984,0.0030515193939208984,0.010562896728515625
text_dataset,381,0.004036664962768555,0.005743980407714844,0.002860546112060547,0.012866020202636719
text_dataset,382,0.0016651153564453125,0.0054323673248291016,0.0032134056091308594,0.010539770126342773
text_dataset,382,0.003949880599975586,0.00552678108215332,0.002698183059692383,0.012398719787597656
text_dataset,383,0.0014684200286865234,0.005450248718261719,0.003142118453979492,0.010286092758178711
text_dataset,383,0.0037603378295898438,0.00562286376953125,0.0026497840881347656,0.012271642684936523
text_dataset,384,0.0015263557434082031,0.005604982376098633,0.003134489059448242,0.010518074035644531
text_dataset,384,0.003985166549682617,0.00563502311706543,0.002918720245361328,0.012772083282470703
text_dataset,385,0.0013892650604248047,0.005630016326904297,0.003144502639770508,0.01042032241821289
text_dataset,385,0.003994464874267578,0.005397796630859375,0.0027799606323242188,0.012389183044433594
text_dataset,386,0.0016372203826904297,0.005549192428588867,0.003251791000366211,0.010670661926269531
text_dataset,386,0.00400233268737793,0.005807399749755859,0.002756357192993164,0.012794256210327148
text_dataset,387,0.0014612674713134766,0.00563502311706543,0.003216981887817383,0.010588884353637695
text_dataset,387,0.0038073062896728516,0.005545616149902344,0.0028009414672851562,0.012404680252075195
text_dataset,388,0.001445770263671875,0.005722999572753906,0.0029802322387695312,0.010401248931884766
text_dataset,388,0.0041065216064453125,0.0058214664459228516,0.003049135208129883,0.013206005096435547
text_dataset,389,0.0017685890197753906,0.006136417388916016,0.003321409225463867,0.011465072631835938
text_dataset,389,0.0045087337493896484,0.00563502311706543,0.006924867630004883,0.01738262176513672
text_dataset,390,0.0030431747436523438,0.0069468021392822266,0.0034651756286621094,0.013713598251342773
